transaction_id;issue_date;certificate_fee;payment_method;student_id;student_name;student_email;student_country;student_age;platform_id;platform_name;platform_country;certificate_id;certificate_name;certificate_type;certificate_language;course_id;course_name;course_category;course_info;online_date
58;2021-09-06;54.63;PayPal;155;Sarah Jones;sarah.jones608@yahoo.com;United Kingdom;30;136;NovaGate;Portugal;72;Excel Professional Certificate;completion;Spanish;58;Process Improvement Techniques;Professional Development;Prepares students to improve processes using structured methods, requires analytical thinking.;2021-04-04
59;2021-09-06;120.0;Bank Transfer;7;David Hoffmann;david.hoffmann36@yahoo.com;United States;55;136;NovaGate;Portugal;72;Excel Professional Certificate;completion;Spanish;67;Business Intelligence Foundations;Professional Development;Prepares students to design dashboards and reports, requires basic numerical reasoning.;2021-04-04
79;2021-10-17;476.22;Credit Card;438;James Ferreira;james.ferreira511@icloud.com;Portugal;54;217;SmartWorks;Germany;814;Agile Practitioner Certificate;professional;English;2251;Data Visualization with Power BI;Data Science & AI;Prepares students to build business dashboards in Power BI, requires basic data handling skills.;2021-08-28
6997;2028-12-05;351.87;Credit Card;408;Richard Costa;richard.costa927@gmail.com;India;61;83;GlobalConnect;United States;211;HR Analytics Certificate;specialization;English;142;Customer Experience Analytics;Data Science & AI;Prepares students to analyze customer satisfaction and service metrics, requires communication and spreadsheet skills.;2026-01-19
7486;2029-08-18;294.14;Credit Card;207;Amina Rossi;amina.rossi309@gmail.com;Italy;36;210;SmartPath;United Kingdom;662;Business Analytics Certificate;specialization;English;18;Supply Chain Analytics;Data Science & AI;Prepares students to analyze logistics and operational performance, requires spreadsheet knowledge.;2024-02-03
10602;2035-07-29;839.53;PayPal;521;Robert Petit;robert.petit720@hotmail.com;Portugal;59;362;CloudCenter;Germany;850;Industrial IoT Certificate;advanced;Italian;1341;Industrial IoT Fundamentals;Professional Development;Prepares students to understand sensors, connectivity, and monitoring systems, requires basic technical curiosity.;2025-12-06
5301;2026-04-17;912.71;PayPal;941;Layla Ricci;layla.ricci80@outlook.com;Australia;48;411;LearnForge;Portugal;948;Machine Learning Foundations Certificate;advanced;English;128;Digital Marketing Analytics;Data Science & AI;Prepares students to measure campaign performance and customer behavior, requires basic marketing concepts.;2023-10-06
3229;2025-03-01;205.08;Bank Transfer;280;Isabella Fischer;isabella.fischer851@gmail.com;United States;51;153;DigitalWorld;Germany;551;HR Analytics Certificate;specialization;English;2897;Process Improvement Techniques;Professional Development;Prepares students to improve processes using structured methods, requires analytical thinking.;2023-09-22
5201;2026-02-17;63.3;Credit Card;256;Ahmed Sousa;ahmed.sousa538@hotmail.com;India;62;91;PrimeCenter;India;753;Database Foundations Certificate;completion;German;2898;Business Communication Skills;Marketing & Sales;Prepares students to communicate clearly in professional environments, requires no technical background.;2021-04-14
3300;2025-03-16;359.77;Debit Card;380;Neha Martin;neha.martin353@gmail.com;United States;54;17;NovaPro;India;101;Data Professional;professional;English;164;Database Design Principles;Data Science & AI;Prepares students to model business data structures, requires logical reasoning and basic computing knowledge.;2022-09-21
7617;2029-10-23;742.59;Bank Transfer;342;Olivia Müller;olivia.müller44@icloud.com;Canada;24;221;PrimeInstitute;United States;548;Machine Learning Foundations Certificate;advanced;Spanish;2899;Statistics for Decision Making;Data Science & AI;Prepares students to use descriptive statistics for decision making, requires basic mathematics.;2025-07-31
2454;2024-08-23;242.05;Credit Card;659;Elizabeth Schmidt;elizabeth.schmidt559@icloud.com;France;28;225;ProStream;India;247;Digital Marketing Analyst;specialization;English;181;Data Analysis Fundamentals;Data Science & AI;Prepares students for entry-level data analysis roles, requires basic spreadsheet knowledge.;2023-10-10
2184;2024-06-13;772.94;Credit Card;106;Jessica Wagner;jessica.wagner605@gmail.com;United Kingdom;43;341;BrightWorks;United States;274;Agile Practitioner Certificate;professional;English;2900;Business Intelligence Foundations;Professional Development;Prepares students to design dashboards and reports, requires basic numerical reasoning.;2021-02-26
6141;2027-08-12;801.29;Credit Card;594;Luca Bernard;luca.bernard492@outlook.com;Other;58;394;SparkGrow;India;717;Supply Chain Analytics Certificate;advanced;Spanish;93;SQL for Data Management;Data Science & AI;Prepares students to query and manage relational databases, requires no prior SQL experience.;2024-08-01
8471;2031-02-04;243.63;Credit Card;664;Jennifer Richard;jennifer.richard497@protonmail.com;Portugal;30;254;DigitalAcademy;Canada;871;HR Analytics Certificate;specialization;French;177;Business Communication Skills;Marketing & Sales;Prepares students to communicate clearly in professional environments, requires no technical background.;2022-01-16
7529;2029-09-07;78.3;PayPal;352;Sarah Ricci;sarah.ricci399@icloud.com;South Africa;45;2;ZenHive;United States;533;Database Foundations Certificate;completion;German;154;Project Management Essentials;Business & Management;Prepares students to coordinate projects and teams, requires basic organizational and communication skills.;2025-11-06
436;2022-07-26;77.24;PayPal;970;Ana Ricci;ana.ricci462@outlook.com;United States;38;160;DigitalGate;United Kingdom;933;Database Foundations Certificate;completion;English;176;R for Data Analysis;Data Science & AI;Prepares students to perform statistical analysis in R, requires basic statistics knowledge.;2021-03-22
2826;2024-11-24;58.95;Credit Card;233;Hassan Sousa;hassan.sousa800@gmail.com;Portugal;24;129;SmartConnect;India;319;AI Productivity Certificate;completion;English;887;Industrial IoT Fundamentals;Professional Development;Prepares students to understand sensors, connectivity, and monitoring systems, requires basic technical curiosity.;2024-08-06
3554;2025-05-03;660.07;Credit Card;587;Amina Romano;amina.romano568@outlook.com;Canada;30;131;SparkConnect;Canada;238;Power BI Analyst Certificate;professional;Italian;2901;R for Data Analysis;Data Science & AI;Prepares students to perform statistical analysis in R, requires basic statistics knowledge.;2022-04-25
4229;2025-09-06;540.15;Bank Transfer;501;Hassan Costa;hassan.costa212@gmail.com;Argentina;37;459;SparkInstitute;Brazil;803;Project Management Certificate;professional;Portuguese;161;Industrial IoT Fundamentals;Professional Development;Prepares students to understand sensors, connectivity, and monitoring systems, requires basic technical curiosity.;2023-04-22
9735;2033-02-25;731.4;Credit Card;98;Susan Dubois;susan.dubois39@hotmail.com;Portugal;43;44;ApexPath;Sweden;657;Supply Chain Analytics Certificate;advanced;French;1166;SQL for Data Management;Data Science & AI;Prepares students to query and manage relational databases, requires no prior SQL experience.;2024-12-20
1392;2023-10-06;483.45;Debit Card;321;Susan Moreau;susan.moreau864@gmail.com;India;56;493;EduAcademy;United States;281;Data Professional;professional;Spanish;2902;Operations Management;Business & Management;Prepares students to optimize workflows and resources, requires basic business knowledge.;2023-03-13
3829;2025-06-24;1254.72;Credit Card;880;Arjun Dubois;arjun.dubois760@yahoo.com;Canada;44;417;DataGate;United States;460;Operations Excellence Certificate;advanced;English;2903;Python for Business Analytics;Data Science & AI;Prepares students to analyze business data with Python, requires familiarity with spreadsheets and basic logic.;2025-04-16
7127;2029-02-15;61.6;PayPal;11;David Ferrari;david.ferrari134@gmail.com;United Kingdom;64;212;DigitalConnect;India;804;Cloud Fundamentals Certificate;completion;English;1102;Data Analysis Fundamentals;Data Science & AI;Prepares students for entry-level data analysis roles, requires basic spreadsheet knowledge.;2022-10-03
7063;2029-01-12;312.27;Debit Card;502;Maria Bruno;maria.bruno558@icloud.com;United States;64;81;SmartWorld;Netherlands;887;Digital Marketing Analyst;specialization;English;28;Process Improvement Techniques;Professional Development;Prepares students to improve processes using structured methods, requires analytical thinking.;2022-10-01
2472;2024-08-27;46.28;Credit Card;396;Susan Sharma;susan.sharma503@icloud.com;Other;20;488;ByteMind;Netherlands;899;AI Productivity Certificate;completion;Portuguese;35;Cloud Computing Basics;Technology & IT;Prepares students to understand cloud service models and deployment basics, requires general IT literacy.;2024-02-01
2486;2024-08-31;107.12;PayPal;247;Jin Pillai;jin.pillai429@gmail.com;United States;33;488;ByteMind;Netherlands;899;AI Productivity Certificate;completion;Portuguese;89;ERP Systems Introduction;Professional Development;Prepares students to understand ERP workflows and organizational data, requires basic business process awareness.;2024-02-01
3992;2025-07-22;733.88;PayPal;975;Li Becker;li.becker65@icloud.com;Germany;35;432;TechAcademy;Australia;757;Supply Chain Analytics Certificate;advanced;English;2904;Data Analysis Fundamentals;Data Science & AI;Prepares students for entry-level data analysis roles, requires basic spreadsheet knowledge.;2023-10-03
2204;2024-06-19;1035.35;Credit Card;144;Mohammed Sousa;mohammed.sousa342@hotmail.com;Mexico;18;128;EliteSchool;Canada;408;Machine Learning Foundations Certificate;advanced;Spanish;2905;Digital Marketing Analytics;Data Science & AI;Prepares students to measure campaign performance and customer behavior, requires basic marketing concepts.;2021-06-30
6493;2028-03-08;260.98;Credit Card;200;Mohammed Davis;mohammed.davis826@protonmail.com;United States;50;264;PrimeGate;United Kingdom;295;Statistics for Business Certificate;specialization;English;60;Data Governance Fundamentals;Data Science & AI;Prepares students to define standards for data quality and ownership, requires spreadsheet familiarity.;2023-04-15
7126;2029-02-15;658.83;Credit Card;384;Michael Verma;michael.verma759@protonmail.com;United States;25;133;NovaWorld;Brazil;734;Agile Practitioner Certificate;professional;Italian;2906;Process Improvement Techniques;Professional Development;Prepares students to improve processes using structured methods, requires analytical thinking.;2025-10-17
7296;2029-05-16;84.67;PayPal;596;Inês Ferrari;inês.ferrari604@hotmail.com;United Kingdom;18;474;TechSchool;Australia;99;AI Productivity Certificate;completion;French;2199;Cybersecurity Awareness;Technology & IT;Prepares students to identify cyber risks and good security practices, requires no previous technical background.;2024-06-12
6107;2027-07-26;546.61;Credit Card;26;Tiago Kumar;tiago.kumar706@hotmail.com;Australia;45;58;PrimeSchool;France;34;Agile Practitioner Certificate;professional;French;2907;Excel for Professionals;Finance & Accounting;Prepares students to automate reporting and work with advanced formulas, requires basic Excel skills.;2023-08-26
1334;2023-09-19;148.32;PayPal;24;Ana Pereira;ana.pereira643@yahoo.com;United States;57;12;EliteHub;United Kingdom;127;Digital Marketing Analyst;specialization;Spanish;860;Data Visualization with Power BI;Data Science & AI;Prepares students to build business dashboards in Power BI, requires basic data handling skills.;2022-07-18
2491;2024-09-02;106.21;PayPal;948;Li Bianchi;li.bianchi772@protonmail.com;India;20;76;RiseCenter;United States;244;Cloud Fundamentals Certificate;completion;English;2908;Web Development Basics;Technology & IT;Prepares students to understand front-end and back-end web concepts, requires basic computer literacy.;2022-08-30
1021;2023-05-22;856.99;Credit Card;248;Fatima Sharma;fatima.sharma301@protonmail.com;India;31;145;SmartCampus;Brazil;448;Machine Learning Foundations Certificate;advanced;French;94;Project Management Essentials;Business & Management;Prepares students to coordinate projects and teams, requires basic organizational and communication skills.;2021-10-27
