transaction_id;platform_id;platform_name;platform_country;certificate_id;certificate_name;certificate_type;certificate_language;course_id;course_name;course_category;course_info;online_date;student_id;student_name;student_email;student_country;student_age;issue_date;certificate_fee;payment_method
2965;6;DataCraft;Portugal;87;Machine Learning Foundations Certificate;advanced;English;30;R for Data Analysis;Data Science & AI;"Prepares students to perform statistical analysis in R; requires basic statistics knowledge.";11/11/2021;297;Joseph Brown;joseph.brown236@gmail.com;Brazil;36;04/12/2023;939,6;Bank Transfer
3080;78;VertexAcademy;Brazil;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;713;Hina Petit;hina.petit709@icloud.com;Poland;52;06/06/2023;160,01;PayPal
3473;6;DataCraft;Portugal;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;557;Hassan Müller;hassan.müller621@protonmail.com;United States;57;07/09/2031;333,77;Credit Card
3496;90;NovaPath;Portugal;87;Machine Learning Foundations Certificate;advanced;English;;Operations Management;Business & Management;"Prepares students to optimize workflows and resources; requires basic business knowledge.";29/08/2026;358;Isabella Verma;isabella.verma336@protonmail.com;India;36;15/05/2021;151,56;PayPal
3666;56;BudgetHub;Germany;87;Machine Learning Foundations Certificate;advanced;English;15;ERP Systems Introduction;Technology & IT;"Prepares students to understand ERP workflows and organizational data; requires basic business process awareness.";09/11/2024;762;David Singh;david.singh860@protonmail.com;United Kingdom;32;02/03/2021;260,76;PayPal
3834;78;VertexAcademy;Brazil;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;295;John Davis;john.davis486@gmail.com;United States;57;22/07/2024;274,39;PayPal
3974;14;CyberLabs;Israel;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;688;Richard Alves;richard.alves473@protonmail.com;India;35;01/11/2025;656,6;Credit Card
4050;22;AgileWorks;United States;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;879;Layla Costa;layla.costa457@yahoo.com;Spain;51;16/05/2031;350,95;PayPal
4124;4;DeepLearn Institute;Canada;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;941;Layla Ricci;layla.ricci80@outlook.com;Australia;48;29/10/2026;418,83;Credit Card
4148;87;FluxAcademy;United States;87;Machine Learning Foundations Certificate;advanced;English;;Excel for Professionals;Finance & Accounting;"Prepares students to automate reporting and work with advanced formulas; requires basic Excel skills.";06/08/2026;594;Luca Bernard;luca.bernard492@outlook.com;Other;58;05/08/2021;278,9;Debit Card
4388;5;InsightLab;Netherlands;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;734;Mariana Wagner;mariana.wagner365@protonmail.com;Germany;60;06/03/2030;128,33;Debit Card
4741;2;NeuralForge;Germany;87;Machine Learning Foundations Certificate;advanced;English;;Cloud Computing Basics;Technology & IT;"Prepares students to understand cloud service models and deployment basics; requires general IT literacy.";03/07/2027;362;Jin Verma;jin.verma92@protonmail.com;Mexico;56;21/10/2031;230,25;Credit Card
4942;1;DataMind Academy;United States;87;Machine Learning Foundations Certificate;advanced;English;12;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;177;Michael Dubois;michael.dubois512@protonmail.com;United States;42;23/01/2025;92,97;Credit Card
5304;56;BudgetHub;Germany;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;685;Mary Sharma;mary.sharma838@hotmail.com;United States;35;26/09/2024;211,7;Credit Card
5424;78;VertexAcademy;Brazil;87;Machine Learning Foundations Certificate;advanced;English;1;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;716;James Pillai;james.pillai811@yahoo.com;United States;49;22/08/2021;249,27;Credit Card
5456;3;AI SkillHub;United Kingdom;87;Machine Learning Foundations Certificate;advanced;English;;Financial Modeling Essentials;Finance & Accounting;"Prepares students to build simple financial models; requires spreadsheet skills and basic finance knowledge.";24/09/2026;575;Inês Moreau;inês.moreau681@hotmail.com;United States;37;17/07/2028;1400;Credit Card
5523;16;TechBridge;India;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;661;Tiago Alves;tiago.alves347@protonmail.com;United States;33;18/10/2027;751,59;Credit Card
5660;6;DataCraft;Portugal;87;Machine Learning Foundations Certificate;advanced;English;18;HR Analytics;Data Science & AI;"Prepares students to analyze workforce and recruitment metrics; requires basic spreadsheet knowledge.";14/09/2027;284;Luca Gupta;luca.gupta618@outlook.com;Poland;65;24/12/2028;864,28;Credit Card
5706;56;BudgetHub;Germany;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;685;Mary Sharma;mary.sharma838@hotmail.com;United States;35;26/09/2024;211,7;Credit Card
5747;1;DataMind Academy;United States;87;Machine Learning Foundations Certificate;advanced;English;;Leadership in Digital Teams;Business & Management;"Prepares students to manage remote and digital teams effectively; requires workplace experience or interest.";20/01/2026;380;Neha Martin;neha.martin353@gmail.com;United States;54;17/06/2026;858,27;Credit Card
6073;5;InsightLab;Netherlands;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;856;Tiago Pereira;tiago.pereira296@yahoo.com;United States;18;27/02/2024;237,64;Bank Transfer
6190;56;BudgetHub;Germany;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;391;Neha Richard;neha.richard122@icloud.com;South Africa;57;21/02/2022;268,57;Bank Transfer
6299;4;DeepLearn Institute;Canada;87;Machine Learning Foundations Certificate;advanced;English;;Database Design Principles;Technology & IT;"Prepares students to model business data structures; requires logical reasoning and basic computing knowledge.";20/01/2023;776;Yuki Garcia;yuki.garcia429@yahoo.com;Mexico;41;22/07/2031;651,09;Bank Transfer
6300;74;CrestForge;Sweden;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;107;Thomas Jones;thomas.jones521@icloud.com;United States;53;25/12/2025;193,78;Bank Transfer
6326;20;CapitalLearn;Singapore;87;Machine Learning Foundations Certificate;advanced;English;;Data Analysis Fundamentals;Data Science & AI;"Prepares students for entry-level data analysis roles; requires basic spreadsheet knowledge.";06/11/2026;326;William Bianchi;william.bianchi616@yahoo.com;United States;27;14/06/2023;93,05;Credit Card
6429;3;AI SkillHub;United Kingdom;87;Machine Learning Foundations Certificate;advanced;English;;Statistics for Decision Making;Data Science & AI;"Prepares students to use descriptive statistics for decision making; requires basic mathematics.";21/08/2028;917;Jennifer Brown;jennifer.brown460@icloud.com;Mexico;18;24/08/2028;900;Bank Transfer
6500;34;SystemsLab;United States;87;Machine Learning Foundations Certificate;advanced;English;;AI Tools for Productivity;Data Science & AI;"Prepares students to use modern AI tools responsibly in daily work; requires general digital literacy.";23/05/2026;375;Lucas Ferrari;lucas.ferrari46@yahoo.com;India;30;01/06/2025;1318,58;Credit Card
6628;8;Cognita Learning;France;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;701;Omar Brown;omar.brown615@yahoo.com;India;40;29/05/2025;1190,41;Credit Card
6632;52;StackBridge;South Korea;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;294;Noah Taylor;noah.taylor511@gmail.com;United States;64;08/05/2021;205,24;PayPal
6762;91;SparkHub;Spain;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;244;Omar Davis;omar.davis647@protonmail.com;India;44;29/09/2023;163,32;Bank Transfer
6912;55;WealthForge;United States;87;Machine Learning Foundations Certificate;advanced;English;;Operations Management;Business & Management;"Prepares students to optimize workflows and resources; requires basic business knowledge.";29/08/2026;88;Lucas Singh;lucas.singh290@hotmail.com;Japan;32;05/11/2021;266,55;Debit Card
6965;74;CrestForge;Sweden;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;130;Jessica Bernard;jessica.bernard420@yahoo.com;Netherlands;53;23/10/2023;217,86;Bank Transfer
7205;33;EngineerHub;Germany;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;358;Isabella Verma;isabella.verma336@protonmail.com;India;36;08/10/2030;1400;Credit Card
7222;4;DeepLearn Institute;Canada;87;Machine Learning Foundations Certificate;advanced;English;34;Supply Chain Analytics;Data Science & AI;"Prepares students to analyze logistics and operational performance; requires spreadsheet knowledge.";15/07/2026;490;Sarah Greco;sarah.greco796@yahoo.com;United Kingdom;22;30/07/2031;632,8;Credit Card
7270;7;ModelWorks;India;87;Machine Learning Foundations Certificate;advanced;English;23;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;634;Susan Petit;susan.petit39@hotmail.com;United States;20;06/11/2022;500,91;PayPal
7360;35;CoreEngineering;Japan;87;Machine Learning Foundations Certificate;advanced;English;;Information Security Foundations;Technology & IT;"Prepares students to understand core information security principles; requires no prior security certification.";28/11/2021;826;Sarah Ferreira;sarah.ferreira182@hotmail.com;United Kingdom;38;02/09/2024;1035,87;Bank Transfer
7508;8;Cognita Learning;France;87;Machine Learning Foundations Certificate;advanced;English;;Machine Learning Basics;Data Science & AI;"Prepares students to understand supervised learning workflows; requires statistics and Python basics.";07/09/2026;905;Mary Robert;mary.robert984@protonmail.com;India;25;16/02/2024;103,69;Debit Card
7518;5;InsightLab;Netherlands;87;Machine Learning Foundations Certificate;advanced;English;;Process Improvement Techniques;Business & Management;"Prepares students to improve processes using structured methods; requires analytical thinking.";01/10/2022;126;Lucas Patel;lucas.patel523@yahoo.com;Canada;20;01/01/2033;500,83;Credit Card
